"depthclass","hind","simulation","varname","year","mean_value_dc_610_to_630"
"Surface","no","ssp585","Mean temp Feb to April",2054,12.6984450054143
"Surface","no","ssp585","Mean temp Feb to April",2055,12.5923236917621
"Surface","no","ssp585","Mean temp Feb to April",2056,12.5764357351027
"Surface","no","ssp585","Mean temp Feb to April",2057,12.4212838241276
"Surface","no","ssp585","Mean temp Feb to April",2058,13.1532023819183
"Surface","no","ssp585","Mean temp Feb to April",2059,13.0919403802624
"Surface","no","ssp585","Mean temp Feb to April",2060,11.9782723515811
"Surface","no","ssp585","Mean temp Feb to April",2061,14.3874555340127
"Surface","no","ssp585","Mean temp Feb to April",2062,12.0871234316113
"Surface","no","ssp585","Mean temp Feb to April",2063,11.8219796518276
"Surface","no","ssp585","Mean temp Feb to April",2064,13.065518245819
"Surface","no","ssp585","Mean temp Feb to April",2065,14.3325901202892
"Surface","no","ssp585","Mean temp Feb to April",2066,13.7196293385759
"Surface","no","ssp585","Mean temp Feb to April",2067,14.3597265059319
"Surface","no","ssp585","Mean temp Feb to April",2068,13.4848339425666
"Surface","no","ssp585","Mean temp Feb to April",2069,13.074777440728
"Surface","no","ssp585","Mean temp Feb to April",2070,13.1568376481949
"Surface","no","ssp585","Mean temp Feb to April",2071,12.9316918020267
"Surface","no","ssp585","Mean temp Feb to April",2072,12.9871777446496
"Surface","no","ssp585","Mean temp Feb to April",2073,13.9441658179743
"Surface","no","ssp585","Mean temp Feb to April",2074,13.272305795946
"Surface","no","ssp585","Mean temp Feb to April",2075,13.8979263422849
"Surface","no","ssp585","Mean temp Feb to April",2076,12.2912365567252
"Surface","no","ssp585","Mean temp Feb to April",2077,13.9989753884709
"Surface","no","ssp585","Mean temp Feb to April",2078,13.4996490129482
"Surface","no","ssp585","Mean temp Feb to April",2079,13.979284635631
"Surface","no","ssp585","Mean temp Feb to April",2080,14.165667006708
"Surface","no","ssp585","Mean temp Feb to April",2081,13.8563648622454
"Surface","no","ssp585","Mean temp Feb to April",2082,14.3790822820539
"Surface","no","ssp585","Mean temp Feb to April",2083,13.6637097143278
"Surface","no","ssp585","Mean temp Feb to April",2084,13.4415036985807
"Surface","no","ssp585","Mean temp Feb to April",2085,13.3772843367571
"Surface","no","ssp585","Mean temp Feb to April",2086,13.9266121579104
"Surface","no","ssp585","Mean temp Feb to April",2087,15.1661883315199
"Surface","no","ssp585","Mean temp Feb to April",2088,14.1868082721187
"Surface","no","ssp585","Mean temp Feb to April",2089,14.2327475244679
"Surface","no","ssp585","Mean temp Feb to April",2090,13.5219827952365
"Surface","no","ssp585","Mean temp Feb to April",2091,15.0900396346521
"Surface","no","ssp585","Mean temp Feb to April",2092,14.6189197511787
"Surface","no","ssp585","Mean temp Feb to April",2093,14.0854289061294
"Surface","no","ssp585","Mean temp Feb to April",2094,14.2782454032579
"Surface","no","ssp585","Mean temp Feb to April",2095,12.5953436009472
"Surface","no","ssp585","Mean temp Feb to April",2096,14.2805456418814
"Surface","no","ssp585","Mean temp Feb to April",2097,11.5271926439642
"Surface","no","ssp585","Mean temp Feb to April",2098,12.8412513166035
"Surface","no","ssp585","Mean temp Feb to April",2099,15.744819510999
"Surface","yes","ssp585","Mean temp Feb to April",1980,9.3036124171377
"Surface","yes","ssp585","Mean temp Feb to April",1981,11.0265712462255
"Surface","yes","ssp585","Mean temp Feb to April",1982,11.1537485001455
"Surface","yes","ssp585","Mean temp Feb to April",1983,10.2455011080062
"Surface","yes","ssp585","Mean temp Feb to April",1984,10.5505355408802
"Surface","yes","ssp585","Mean temp Feb to April",1985,9.52461298353355
"Surface","yes","ssp585","Mean temp Feb to April",1986,11.3508245786454
"Surface","yes","ssp585","Mean temp Feb to April",1987,10.6581294702121
"Surface","yes","ssp585","Mean temp Feb to April",1988,10.647296214791
"Surface","yes","ssp585","Mean temp Feb to April",1989,10.348483002971
"Surface","yes","ssp585","Mean temp Feb to April",1990,10.3230134060436
"Surface","yes","ssp585","Mean temp Feb to April",1991,10.7256730424994
"Surface","yes","ssp585","Mean temp Feb to April",1992,9.84785276771372
"Surface","yes","ssp585","Mean temp Feb to April",1993,9.48300418828124
"Surface","yes","ssp585","Mean temp Feb to April",1994,10.688605119111
"Surface","yes","ssp585","Mean temp Feb to April",1995,10.0928127966397
"Surface","yes","ssp585","Mean temp Feb to April",1996,10.3779285717603
"Surface","yes","ssp585","Mean temp Feb to April",1997,10.6769878219917
"Surface","yes","ssp585","Mean temp Feb to April",1998,10.9874719332788
"Surface","yes","ssp585","Mean temp Feb to April",1999,11.5602319008765
"Surface","yes","ssp585","Mean temp Feb to April",2000,9.91657949775889
"Surface","yes","ssp585","Mean temp Feb to April",2001,10.8537280272893
"Surface","yes","ssp585","Mean temp Feb to April",2002,10.4327349034141
"Surface","yes","ssp585","Mean temp Feb to April",2003,10.7172697423259
"Surface","yes","ssp585","Mean temp Feb to April",2004,11.4778846284454
"Surface","yes","ssp585","Mean temp Feb to April",2005,11.8348311374455
"Surface","yes","ssp585","Mean temp Feb to April",2006,10.2871175200239
"Surface","yes","ssp585","Mean temp Feb to April",2007,10.1046026459024
"Surface","yes","ssp585","Mean temp Feb to April",2008,10.5420173715689
"Surface","yes","ssp585","Mean temp Feb to April",2009,11.0111486327086
"Surface","yes","ssp585","Mean temp Feb to April",2010,11.0494501106412
"Surface","yes","ssp585","Mean temp Feb to April",2011,10.8416266099428
"Surface","yes","ssp585","Mean temp Feb to April",2012,10.6932429834126
"Surface","yes","ssp585","Mean temp Feb to April",2013,11.3082275536246
"Surface","yes","ssp585","Mean temp Feb to April",2014,12.6912536034643
"Surface","yes","ssp585","Mean temp Feb to April",2015,12.6680353114441
"Surface","yes","ssp585","Mean temp Feb to April",2016,13.023790755253
"Surface","yes","ssp585","Mean temp Feb to April",2017,11.9454409580699
"Surface","yes","ssp585","Mean temp Feb to April",2018,11.2421334841228
"Surface","yes","ssp585","Mean temp Feb to April",2019,13.0807758789191
"Surface","yes","ssp585","Mean temp Feb to April",2020,12.3100010740862
"Surface","yes","ssp585","Mean temp Feb to April",2021,11.3095281455089
"Surface","yes","ssp585","Mean temp Feb to April",2022,11.7856207709324
"Surface","yes","ssp585","Mean temp Feb to April",2023,11.1015711561623
"Surface","yes","ssp585","Mean temp Feb to April",2024,10.6658143395402
"Surface","yes","ssp585","Mean temp Feb to April",2025,10.6802447317748
"Surface","yes","ssp585","Mean temp Feb to April",2026,12.0326053077467
"Surface","yes","ssp585","Mean temp Feb to April",2027,11.2987164381253
"Surface","yes","ssp585","Mean temp Feb to April",2028,11.8355220369438
"Surface","yes","ssp585","Mean temp Feb to April",2029,12.44852512167
"Surface","yes","ssp585","Mean temp Feb to April",2030,11.7955460155396
"Surface","yes","ssp585","Mean temp Feb to April",2031,12.8959568198375
"Surface","yes","ssp585","Mean temp Feb to April",2032,12.0705820551077
"Surface","yes","ssp585","Mean temp Feb to April",2033,11.7172316914868
"Surface","yes","ssp585","Mean temp Feb to April",2034,10.7194516836219
"Surface","yes","ssp585","Mean temp Feb to April",2035,10.4833457141799
"Surface","yes","ssp585","Mean temp Feb to April",2036,11.5594183632561
"Surface","yes","ssp585","Mean temp Feb to April",2037,13.1038273354616
"Surface","yes","ssp585","Mean temp Feb to April",2038,12.2207725769557
"Surface","yes","ssp585","Mean temp Feb to April",2039,11.9264960650795
"Surface","yes","ssp585","Mean temp Feb to April",2040,11.796987961017
"Surface","yes","ssp585","Mean temp Feb to April",2041,11.868571796139
"Surface","yes","ssp585","Mean temp Feb to April",2042,12.6209998401406
"Surface","yes","ssp585","Mean temp Feb to April",2043,12.547334984745
"Surface","yes","ssp585","Mean temp Feb to April",2044,13.1224546523876
"Surface","yes","ssp585","Mean temp Feb to April",2045,13.1849281364123
"Surface","yes","ssp585","Mean temp Feb to April",2046,11.1018588520671
"Surface","yes","ssp585","Mean temp Feb to April",2047,11.1889705096026
"Surface","yes","ssp585","Mean temp Feb to April",2048,11.3380124006307
"Surface","yes","ssp585","Mean temp Feb to April",2049,13.353324441547
"Surface","yes","ssp585","Mean temp Feb to April",2050,12.2302145799426
"Surface","yes","ssp585","Mean temp Feb to April",2051,11.9527415981491
"Surface","yes","ssp585","Mean temp Feb to April",2052,12.1219286832545
"Surface","yes","ssp585","Mean temp Feb to April",2053,12.8648765272839
"Surface","yes","ssp585","Mean temp Feb to April",2054,12.6984450054143
"Surface","yes","ssp585","Mean temp Feb to April",2055,12.5923236917621
"Surface","yes","ssp585","Mean temp Feb to April",2056,12.5764357351027
"Surface","yes","ssp585","Mean temp Feb to April",2057,12.4212838241276
"Surface","yes","ssp585","Mean temp Feb to April",2058,13.1532023819183
"Surface","yes","ssp585","Mean temp Feb to April",2059,13.0919403802624
"Surface","yes","ssp585","Mean temp Feb to April",2060,11.9782723515811
"Surface","yes","ssp585","Mean temp Feb to April",2061,14.3874555340127
"Surface","yes","ssp585","Mean temp Feb to April",2062,12.0871234316113
"Surface","yes","ssp585","Mean temp Feb to April",2063,11.8219796518276
"Surface","yes","ssp585","Mean temp Feb to April",2064,13.065518245819
"Surface","yes","ssp585","Mean temp Feb to April",2065,14.3325901202892
"Surface","yes","ssp585","Mean temp Feb to April",2066,13.7196293385759
"Surface","yes","ssp585","Mean temp Feb to April",2067,14.3597265059319
"Surface","yes","ssp585","Mean temp Feb to April",2068,13.4848339425666
"Surface","yes","ssp585","Mean temp Feb to April",2069,13.074777440728
"Surface","yes","ssp585","Mean temp Feb to April",2070,13.1568376481949
"Surface","yes","ssp585","Mean temp Feb to April",2071,12.9316918020267
"Surface","yes","ssp585","Mean temp Feb to April",2072,12.9871777446496
"Surface","yes","ssp585","Mean temp Feb to April",2073,13.9441658179743
"Surface","yes","ssp585","Mean temp Feb to April",2074,13.272305795946
"Surface","yes","ssp585","Mean temp Feb to April",2075,13.8979263422849
"Surface","yes","ssp585","Mean temp Feb to April",2076,12.2912365567252
"Surface","yes","ssp585","Mean temp Feb to April",2077,13.9989753884709
"Surface","yes","ssp585","Mean temp Feb to April",2078,13.4996490129482
"Surface","yes","ssp585","Mean temp Feb to April",2079,13.979284635631
"Surface","yes","ssp585","Mean temp Feb to April",2080,14.165667006708
"Surface","yes","ssp585","Mean temp Feb to April",2081,13.8563648622454
"Surface","yes","ssp585","Mean temp Feb to April",2082,14.3790822820539
"Surface","yes","ssp585","Mean temp Feb to April",2083,13.6637097143278
"Surface","yes","ssp585","Mean temp Feb to April",2084,13.4415036985807
"Surface","yes","ssp585","Mean temp Feb to April",2085,13.3772843367571
"Surface","yes","ssp585","Mean temp Feb to April",2086,13.9266121579104
"Surface","yes","ssp585","Mean temp Feb to April",2087,15.1661883315199
"Surface","yes","ssp585","Mean temp Feb to April",2088,14.1868082721187
"Surface","yes","ssp585","Mean temp Feb to April",2089,14.2327475244679
"Surface","yes","ssp585","Mean temp Feb to April",2090,13.5219827952365
"Surface","yes","ssp585","Mean temp Feb to April",2091,15.0900396346521
"Surface","yes","ssp585","Mean temp Feb to April",2092,14.6189197511787
"Surface","yes","ssp585","Mean temp Feb to April",2093,14.0854289061294
"Surface","yes","ssp585","Mean temp Feb to April",2094,14.2782454032579
"Surface","yes","ssp585","Mean temp Feb to April",2095,12.5953436009472
"Surface","yes","ssp585","Mean temp Feb to April",2096,14.2805456418814
"Surface","yes","ssp585","Mean temp Feb to April",2097,11.5271926439642
"Surface","yes","ssp585","Mean temp Feb to April",2098,12.8412513166035
"Surface","yes","ssp585","Mean temp Feb to April",2099,15.744819510999
